segment_id,order_in_segment,segment_type,segment_label,image_id,source_dataset,image_key,image_path,gt_sign,gt_meter,gt_curb_color,dominant_color,cue_pool
seg_00059,4,none,0,mtsd_Gj6qHikHH5N2VRl2JmS8-w,MTSD,Gj6qHikHH5N2VRl2JmS8-w,/Users/chiragjain/Downloads/mtsd_project/data/images/train/Gj6qHikHH5N2VRl2JmS8-w.jpg,0,0,0,,none_candidate
seg_00060,0,none,0,mtsd_TZR5d72GWkTDnbl-O4kV4Q,MTSD,TZR5d72GWkTDnbl-O4kV4Q,/Users/chiragjain/Downloads/mtsd_project/data/images/train/TZR5d72GWkTDnbl-O4kV4Q.jpg,0,0,0,,none_candidate
seg_00060,1,none,0,mtsd_q8xKFS_HmuEvz5vBMi6MSQ,MTSD,q8xKFS_HmuEvz5vBMi6MSQ,/Users/chiragjain/Downloads/mtsd_project/data/images/train/q8xKFS_HmuEvz5vBMi6MSQ.jpg,0,0,0,,none_candidate
seg_00060,2,none,0,curb_w5DJGyMLYpQvQ_i3M4SmOA,VistasCurb,w5DJGyMLYpQvQ_i3M4SmOA,/Users/chiragjain/Downloads/Mapillary_Vistas_Dataset/curb_segmentation/validation/images/w5DJGyMLYpQvQ_i3M4SmOA.jpg,0,0,0,unknown,none_candidate
seg_00060,3,none,0,mtsd_uPh9Ah58DwqJlPM538koqg,MTSD,uPh9Ah58DwqJlPM538koqg,/Users/chiragjain/Downloads/mtsd_project/data/images/train/uPh9Ah58DwqJlPM538koqg.jpg,0,0,0,,none_candidate
seg_00060,4,none,0,mtsd_PjsIsR532pkty2qdqsBjrw,MTSD,PjsIsR532pkty2qdqsBjrw,/Users/chiragjain/Downloads/mtsd_project/data/images/train/PjsIsR532pkty2qdqsBjrw.jpg,0,0,0,,none_candidate
seg_00061,0,none,0,mtsd_Yf_Vt7glq-RjOBwbn_wthQ,MTSD,Yf_Vt7glq-RjOBwbn_wthQ,/Users/chiragjain/Downloads/mtsd_project/data/images/train/Yf_Vt7glq-RjOBwbn_wthQ.jpg,0,0,0,,none_candidate
seg_00061,1,none,0,mtsd__RlrfpVqPzwsxbWCVGX1nw,MTSD,_RlrfpVqPzwsxbWCVGX1nw,/Users/chiragjain/Downloads/mtsd_project/data/images/train/_RlrfpVqPzwsxbWCVGX1nw.jpg,0,0,0,,none_candidate
seg_00061,2,none,0,mtsd_wYYnLeqE8GiOKyR3hb0oBw,MTSD,wYYnLeqE8GiOKyR3hb0oBw,/Users/chiragjain/Downloads/mtsd_project/data/images/train/wYYnLeqE8GiOKyR3hb0oBw.jpg,0,0,0,,none_candidate
seg_00061,3,none,0,mtsd_TEIUPsPx5ZWV5qVNLxQkhQ,MTSD,TEIUPsPx5ZWV5qVNLxQkhQ,/Users/chiragjain/Downloads/mtsd_project/data/images/train/TEIUPsPx5ZWV5qVNLxQkhQ.jpg,0,0,0,,none_candidate
seg_00061,4,none,0,mtsd_PARd-QK6WGwybw6GPmwTcA,MTSD,PARd-QK6WGwybw6GPmwTcA,/Users/chiragjain/Downloads/mtsd_project/data/images/val/PARd-QK6WGwybw6GPmwTcA.jpg,0,0,0,,none_candidate
seg_00062,0,none,0,mtsd_eiHi9Vz8HlSu9-TxuRafnQ,MTSD,eiHi9Vz8HlSu9-TxuRafnQ,/Users/chiragjain/Downloads/mtsd_project/data/images/train/eiHi9Vz8HlSu9-TxuRafnQ.jpg,0,0,0,,none_candidate
seg_00062,1,none,0,mtsd_G3ADPIkwlk1FxDvB3rzRxw,MTSD,G3ADPIkwlk1FxDvB3rzRxw,/Users/chiragjain/Downloads/mtsd_project/data/images/train/G3ADPIkwlk1FxDvB3rzRxw.jpg,0,0,0,,none_candidate
seg_00062,2,none,0,mtsd_iInL__7muho08akTFMwxrA,MTSD,iInL__7muho08akTFMwxrA,/Users/chiragjain/Downloads/mtsd_project/data/images/train/iInL__7muho08akTFMwxrA.jpg,0,0,0,,none_candidate
seg_00062,3,none,0,mtsd_MppLKsDYP2M2mnbhtF-SRQ,MTSD,MppLKsDYP2M2mnbhtF-SRQ,/Users/chiragjain/Downloads/mtsd_project/data/images/train/MppLKsDYP2M2mnbhtF-SRQ.jpg,0,0,0,,none_candidate
seg_00062,4,none,0,mtsd_6FDUMoOTcgtU3OHrtb8OMA,MTSD,6FDUMoOTcgtU3OHrtb8OMA,/Users/chiragjain/Downloads/mtsd_project/data/images/train/6FDUMoOTcgtU3OHrtb8OMA.jpg,0,0,0,,none_candidate
seg_00063,0,none,0,mtsd_ir4gvsFDqaBK5Rdxw9PyXg,MTSD,ir4gvsFDqaBK5Rdxw9PyXg,/Users/chiragjain/Downloads/mtsd_project/data/images/train/ir4gvsFDqaBK5Rdxw9PyXg.jpg,0,0,0,,none_candidate
seg_00063,1,none,0,mtsd_628abMOwZkEZBiBpwd3Gdw,MTSD,628abMOwZkEZBiBpwd3Gdw,/Users/chiragjain/Downloads/mtsd_project/data/images/train/628abMOwZkEZBiBpwd3Gdw.jpg,0,0,0,,none_candidate
seg_00063,2,none,0,mtsd_M2M0JC3kFUQ13YqLzY3iAA,MTSD,M2M0JC3kFUQ13YqLzY3iAA,/Users/chiragjain/Downloads/mtsd_project/data/images/train/M2M0JC3kFUQ13YqLzY3iAA.jpg,0,0,0,,none_candidate
seg_00063,3,none,0,mtsd_iOxqsIbd1JgF3_57wN4lkg,MTSD,iOxqsIbd1JgF3_57wN4lkg,/Users/chiragjain/Downloads/mtsd_project/data/images/train/iOxqsIbd1JgF3_57wN4lkg.jpg,0,0,0,,none_candidate
seg_00063,4,none,0,mtsd_fXo7ffofIzql-h8UStF16w,MTSD,fXo7ffofIzql-h8UStF16w,/Users/chiragjain/Downloads/mtsd_project/data/images/train/fXo7ffofIzql-h8UStF16w.jpg,0,0,0,,none_candidate
seg_00064,0,none,0,mtsd_bCkgmCzBJzngXkvoMluS8Q,MTSD,bCkgmCzBJzngXkvoMluS8Q,/Users/chiragjain/Downloads/mtsd_project/data/images/train/bCkgmCzBJzngXkvoMluS8Q.jpg,0,0,0,,none_candidate
seg_00064,1,none,0,mtsd_pJk8OvpWvOyMXWI9j-8pwA,MTSD,pJk8OvpWvOyMXWI9j-8pwA,/Users/chiragjain/Downloads/mtsd_project/data/images/train/pJk8OvpWvOyMXWI9j-8pwA.jpg,0,0,0,,none_candidate
seg_00064,2,none,0,mtsd_falfCQCUpGoWUS3g0fslEw,MTSD,falfCQCUpGoWUS3g0fslEw,/Users/chiragjain/Downloads/mtsd_project/data/images/val/falfCQCUpGoWUS3g0fslEw.jpg,0,0,0,,none_candidate
seg_00064,3,none,0,mtsd_-d7Har6xuh-AKN7i5Wu_Pg,MTSD,-d7Har6xuh-AKN7i5Wu_Pg,/Users/chiragjain/Downloads/mtsd_project/data/images/train/-d7Har6xuh-AKN7i5Wu_Pg.jpg,0,0,0,,none_candidate
seg_00064,4,none,0,mtsd_WIki4YhtzjL-ERryaUGdOQ,MTSD,WIki4YhtzjL-ERryaUGdOQ,/Users/chiragjain/Downloads/mtsd_project/data/images/train/WIki4YhtzjL-ERryaUGdOQ.jpg,0,0,0,,none_candidate
seg_00065,0,none,0,mtsd_kcteGV94xLb3uNOBXxqhSQ,MTSD,kcteGV94xLb3uNOBXxqhSQ,/Users/chiragjain/Downloads/mtsd_project/data/images/train/kcteGV94xLb3uNOBXxqhSQ.jpg,0,0,0,,none_candidate
seg_00065,1,none,0,mtsd_TMcwsiJKQu_G5wg_4McPEg,MTSD,TMcwsiJKQu_G5wg_4McPEg,/Users/chiragjain/Downloads/mtsd_project/data/images/train/TMcwsiJKQu_G5wg_4McPEg.jpg,0,0,0,,none_candidate
seg_00065,2,none,0,mtsd_fSjloJNpXFSCBqD2BoNwDg,MTSD,fSjloJNpXFSCBqD2BoNwDg,/Users/chiragjain/Downloads/mtsd_project/data/images/train/fSjloJNpXFSCBqD2BoNwDg.jpg,0,0,0,,none_candidate
seg_00065,3,none,0,mtsd_2EyDq8hITPRg8nhXss1BnQ,MTSD,2EyDq8hITPRg8nhXss1BnQ,/Users/chiragjain/Downloads/mtsd_project/data/images/train/2EyDq8hITPRg8nhXss1BnQ.jpg,0,0,0,,none_candidate
seg_00065,4,none,0,mtsd_qG0Hio_KhlICvnWH91pIYQ,MTSD,qG0Hio_KhlICvnWH91pIYQ,/Users/chiragjain/Downloads/mtsd_project/data/images/train/qG0Hio_KhlICvnWH91pIYQ.jpg,0,0,0,,none_candidate
seg_00066,0,none,0,curb_kipioN7fToHYviw46cPbbA,VistasCurb,kipioN7fToHYviw46cPbbA,/Users/chiragjain/Downloads/Mapillary_Vistas_Dataset/curb_segmentation/validation/images/kipioN7fToHYviw46cPbbA.jpg,0,0,0,unknown,none_candidate
seg_00066,1,none,0,mtsd_DEb3EWidzMfkudVOUFEMtA,MTSD,DEb3EWidzMfkudVOUFEMtA,/Users/chiragjain/Downloads/mtsd_project/data/images/train/DEb3EWidzMfkudVOUFEMtA.jpg,0,0,0,,none_candidate
seg_00066,2,none,0,mtsd_2-GWOHAej_kHXGzxpU4OwQ,MTSD,2-GWOHAej_kHXGzxpU4OwQ,/Users/chiragjain/Downloads/mtsd_project/data/images/train/2-GWOHAej_kHXGzxpU4OwQ.jpg,0,0,0,,none_candidate
seg_00066,3,none,0,mtsd_oEbMAZk5buSFQSaC1_g-WQ,MTSD,oEbMAZk5buSFQSaC1_g-WQ,/Users/chiragjain/Downloads/mtsd_project/data/images/train/oEbMAZk5buSFQSaC1_g-WQ.jpg,0,0,0,,none_candidate
seg_00066,4,none,0,mtsd_vrC-KEn7gWXcF8XnumqNnQ,MTSD,vrC-KEn7gWXcF8XnumqNnQ,/Users/chiragjain/Downloads/mtsd_project/data/images/train/vrC-KEn7gWXcF8XnumqNnQ.jpg,0,0,0,,none_candidate
seg_00067,0,none,0,mtsd_RzFNdNUOA0dOGoRKwkTZ_g,MTSD,RzFNdNUOA0dOGoRKwkTZ_g,/Users/chiragjain/Downloads/mtsd_project/data/images/train/RzFNdNUOA0dOGoRKwkTZ_g.jpg,0,0,0,,none_candidate
seg_00067,1,none,0,mtsd_ncUklEXTMfCK3IyLGc9WaA,MTSD,ncUklEXTMfCK3IyLGc9WaA,/Users/chiragjain/Downloads/mtsd_project/data/images/train/ncUklEXTMfCK3IyLGc9WaA.jpg,0,0,0,,none_candidate
seg_00067,2,none,0,mtsd_E5zPl-AOvtW8AhyATG0R2A,MTSD,E5zPl-AOvtW8AhyATG0R2A,/Users/chiragjain/Downloads/mtsd_project/data/images/train/E5zPl-AOvtW8AhyATG0R2A.jpg,0,0,0,,none_candidate
seg_00067,3,none,0,mtsd_JBFbwnbmLKD2dE_8xAfPdA,MTSD,JBFbwnbmLKD2dE_8xAfPdA,/Users/chiragjain/Downloads/mtsd_project/data/images/train/JBFbwnbmLKD2dE_8xAfPdA.jpg,0,0,0,,none_candidate
seg_00067,4,none,0,mtsd_4dlWfPBeXHOA16BBM1bkew,MTSD,4dlWfPBeXHOA16BBM1bkew,/Users/chiragjain/Downloads/mtsd_project/data/images/train/4dlWfPBeXHOA16BBM1bkew.jpg,0,0,0,,none_candidate
seg_00068,0,none,0,mtsd_j-aMoyDJQ5ylY_nriwIcZg,MTSD,j-aMoyDJQ5ylY_nriwIcZg,/Users/chiragjain/Downloads/mtsd_project/data/images/train/j-aMoyDJQ5ylY_nriwIcZg.jpg,0,0,0,,none_candidate
seg_00068,1,none,0,mtsd_TzfgDJlfLw7oJg7RXlD5ng,MTSD,TzfgDJlfLw7oJg7RXlD5ng,/Users/chiragjain/Downloads/mtsd_project/data/images/train/TzfgDJlfLw7oJg7RXlD5ng.jpg,0,0,0,,none_candidate
seg_00068,2,none,0,mtsd__cVjcENnSZdpXWKSA8ddVA,MTSD,_cVjcENnSZdpXWKSA8ddVA,/Users/chiragjain/Downloads/mtsd_project/data/images/train/_cVjcENnSZdpXWKSA8ddVA.jpg,0,0,0,,none_candidate
seg_00068,3,none,0,mtsd_ZV2T10xNNzLIP6NXWTV5gA,MTSD,ZV2T10xNNzLIP6NXWTV5gA,/Users/chiragjain/Downloads/mtsd_project/data/images/train/ZV2T10xNNzLIP6NXWTV5gA.jpg,0,0,0,,none_candidate
seg_00068,4,none,0,mtsd_eGFGPtawjobDVgzIgNdXVQ,MTSD,eGFGPtawjobDVgzIgNdXVQ,/Users/chiragjain/Downloads/mtsd_project/data/images/train/eGFGPtawjobDVgzIgNdXVQ.jpg,0,0,0,,none_candidate
seg_00069,0,none,0,mtsd_4rXPnBfI17RHpZzgwKgrtA,MTSD,4rXPnBfI17RHpZzgwKgrtA,/Users/chiragjain/Downloads/mtsd_project/data/images/train/4rXPnBfI17RHpZzgwKgrtA.jpg,0,0,0,,none_candidate
seg_00069,1,none,0,mtsd_azxHffRaEg1rZz3A7a-WHw,MTSD,azxHffRaEg1rZz3A7a-WHw,/Users/chiragjain/Downloads/mtsd_project/data/images/train/azxHffRaEg1rZz3A7a-WHw.jpg,0,0,0,,none_candidate
seg_00069,2,none,0,mtsd_NwHd6q38mF2PJ_I1LF6T4Q,MTSD,NwHd6q38mF2PJ_I1LF6T4Q,/Users/chiragjain/Downloads/mtsd_project/data/images/val/NwHd6q38mF2PJ_I1LF6T4Q.jpg,0,0,0,,none_candidate
seg_00069,3,none,0,mtsd_6jbQoQDgJBNXePHlb1WttQ,MTSD,6jbQoQDgJBNXePHlb1WttQ,/Users/chiragjain/Downloads/mtsd_project/data/images/val/6jbQoQDgJBNXePHlb1WttQ.jpg,0,0,0,,none_candidate
seg_00069,4,none,0,mtsd_wT0EuKt-Dhxcz7bNupDN0A,MTSD,wT0EuKt-Dhxcz7bNupDN0A,/Users/chiragjain/Downloads/mtsd_project/data/images/train/wT0EuKt-Dhxcz7bNupDN0A.jpg,0,0,0,,none_candidate
seg_00070,0,none,0,curb_iZCTrEXYXlVWDXxpWWh1vA,VistasCurb,iZCTrEXYXlVWDXxpWWh1vA,/Users/chiragjain/Downloads/Mapillary_Vistas_Dataset/curb_segmentation/validation/images/iZCTrEXYXlVWDXxpWWh1vA.jpg,0,0,0,unknown,none_candidate
seg_00070,1,none,0,mtsd_D4NgQ12HBq-kHaiUI2jJfQ,MTSD,D4NgQ12HBq-kHaiUI2jJfQ,/Users/chiragjain/Downloads/mtsd_project/data/images/train/D4NgQ12HBq-kHaiUI2jJfQ.jpg,0,0,0,,none_candidate
seg_00070,2,none,0,mtsd_G-StPKnqSae7ZpM_FqtTpg,MTSD,G-StPKnqSae7ZpM_FqtTpg,/Users/chiragjain/Downloads/mtsd_project/data/images/train/G-StPKnqSae7ZpM_FqtTpg.jpg,0,0,0,,none_candidate
seg_00070,3,none,0,mtsd_1DbV-ej7crKgz99IJvflVg,MTSD,1DbV-ej7crKgz99IJvflVg,/Users/chiragjain/Downloads/mtsd_project/data/images/train/1DbV-ej7crKgz99IJvflVg.jpg,0,0,0,,none_candidate
seg_00070,4,none,0,mtsd_PesuZ84mPpwhWWosEu2Njw,MTSD,PesuZ84mPpwhWWosEu2Njw,/Users/chiragjain/Downloads/mtsd_project/data/images/train/PesuZ84mPpwhWWosEu2Njw.jpg,0,0,0,,none_candidate
seg_00071,0,none,0,mtsd_d6irsb8WXeiPvDQTK0WoAQ,MTSD,d6irsb8WXeiPvDQTK0WoAQ,/Users/chiragjain/Downloads/mtsd_project/data/images/train/d6irsb8WXeiPvDQTK0WoAQ.jpg,0,0,0,,none_candidate
seg_00071,1,none,0,mtsd_R_Wcfvx4W25y6sihgxQXFA,MTSD,R_Wcfvx4W25y6sihgxQXFA,/Users/chiragjain/Downloads/mtsd_project/data/images/train/R_Wcfvx4W25y6sihgxQXFA.jpg,0,0,0,,none_candidate
seg_00071,2,none,0,mtsd_HcoXZNTjWKJ2S2pQkqlJ6A,MTSD,HcoXZNTjWKJ2S2pQkqlJ6A,/Users/chiragjain/Downloads/mtsd_project/data/images/train/HcoXZNTjWKJ2S2pQkqlJ6A.jpg,0,0,0,,none_candidate
seg_00071,3,none,0,mtsd_o-Ujv1gzgDodFaE0Bg-Asw,MTSD,o-Ujv1gzgDodFaE0Bg-Asw,/Users/chiragjain/Downloads/mtsd_project/data/images/train/o-Ujv1gzgDodFaE0Bg-Asw.jpg,0,0,0,,none_candidate
seg_00071,4,none,0,curb_8iVispHQFNzyShJCQbJNjg,VistasCurb,8iVispHQFNzyShJCQbJNjg,/Users/chiragjain/Downloads/Mapillary_Vistas_Dataset/curb_segmentation/validation/images/8iVispHQFNzyShJCQbJNjg.jpg,0,0,0,gray,none_candidate
seg_00072,0,none,0,vistas_DX6nJZ-lB4o8OofJlb15PQ,Vistas,DX6nJZ-lB4o8OofJlb15PQ,/Users/chiragjain/Downloads/Mapillary_Vistas_Dataset/kaggle_meter_eval_upload/validation/images/DX6nJZ-lB4o8OofJlb15PQ.jpg,0,0,0,,none_candidate
seg_00072,1,none,0,mtsd_B1kNGLqw3J7Qrsy8HurOtQ,MTSD,B1kNGLqw3J7Qrsy8HurOtQ,/Users/chiragjain/Downloads/mtsd_project/data/images/train/B1kNGLqw3J7Qrsy8HurOtQ.jpg,0,0,0,,none_candidate
seg_00072,2,none,0,mtsd_1rGuWsSOHWUeLoKW6m0wQQ,MTSD,1rGuWsSOHWUeLoKW6m0wQQ,/Users/chiragjain/Downloads/mtsd_project/data/images/train/1rGuWsSOHWUeLoKW6m0wQQ.jpg,0,0,0,,none_candidate
seg_00072,3,none,0,vistas_7I-mXh1n2_zNrPfjDfEBuQ,Vistas,7I-mXh1n2_zNrPfjDfEBuQ,/Users/chiragjain/Downloads/Mapillary_Vistas_Dataset/kaggle_meter_eval_upload/validation/images/7I-mXh1n2_zNrPfjDfEBuQ.jpg,0,0,0,,none_candidate
seg_00072,4,none,0,mtsd_Xpf4Ej2KfnxNLPdRPHQtUQ,MTSD,Xpf4Ej2KfnxNLPdRPHQtUQ,/Users/chiragjain/Downloads/mtsd_project/data/images/train/Xpf4Ej2KfnxNLPdRPHQtUQ.jpg,0,0,0,,none_candidate
seg_00073,0,none,0,vistas_fJEQ907fbOGo8ayyJy80uQ,Vistas,fJEQ907fbOGo8ayyJy80uQ,/Users/chiragjain/Downloads/Mapillary_Vistas_Dataset/kaggle_meter_eval_upload/validation/images/fJEQ907fbOGo8ayyJy80uQ.jpg,0,0,0,,none_candidate
seg_00073,1,none,0,mtsd_Q6QMUT2yWtNcebIXTx7VxA,MTSD,Q6QMUT2yWtNcebIXTx7VxA,/Users/chiragjain/Downloads/mtsd_project/data/images/train/Q6QMUT2yWtNcebIXTx7VxA.jpg,0,0,0,,none_candidate
seg_00073,2,none,0,mtsd_AKvlw8pJYV06F7h9pkJjlQ,MTSD,AKvlw8pJYV06F7h9pkJjlQ,/Users/chiragjain/Downloads/mtsd_project/data/images/val/AKvlw8pJYV06F7h9pkJjlQ.jpg,0,0,0,,none_candidate
seg_00073,3,none,0,mtsd_7VD_7ORDJ1GACa5HPQhrNw,MTSD,7VD_7ORDJ1GACa5HPQhrNw,/Users/chiragjain/Downloads/mtsd_project/data/images/train/7VD_7ORDJ1GACa5HPQhrNw.jpg,0,0,0,,none_candidate
seg_00073,4,none,0,curb_ww0Amqxgn3VIeAsCz50sBQ,VistasCurb,ww0Amqxgn3VIeAsCz50sBQ,/Users/chiragjain/Downloads/Mapillary_Vistas_Dataset/curb_segmentation/validation/images/ww0Amqxgn3VIeAsCz50sBQ.jpg,0,0,0,gray,none_candidate
seg_00074,0,none,0,mtsd_dJWXQSPEq0xTRT5Zt-oyag,MTSD,dJWXQSPEq0xTRT5Zt-oyag,/Users/chiragjain/Downloads/mtsd_project/data/images/train/dJWXQSPEq0xTRT5Zt-oyag.jpg,0,0,0,,none_candidate
seg_00074,1,none,0,mtsd_vhAyjgDaZTLQ0t8YnJ5ysw,MTSD,vhAyjgDaZTLQ0t8YnJ5ysw,/Users/chiragjain/Downloads/mtsd_project/data/images/train/vhAyjgDaZTLQ0t8YnJ5ysw.jpg,0,0,0,,none_candidate
seg_00074,2,none,0,mtsd_agzQ0OcdvkT776i3tdL95g,MTSD,agzQ0OcdvkT776i3tdL95g,/Users/chiragjain/Downloads/mtsd_project/data/images/train/agzQ0OcdvkT776i3tdL95g.jpg,0,0,0,,none_candidate
seg_00074,3,none,0,mtsd_jobHCSXetCi0YHzCfO5ORg,MTSD,jobHCSXetCi0YHzCfO5ORg,/Users/chiragjain/Downloads/mtsd_project/data/images/val/jobHCSXetCi0YHzCfO5ORg.jpg,0,0,0,,none_candidate
seg_00074,4,none,0,mtsd_6lPFKc6WOKEGkFOHfCqLyQ,MTSD,6lPFKc6WOKEGkFOHfCqLyQ,/Users/chiragjain/Downloads/mtsd_project/data/images/train/6lPFKc6WOKEGkFOHfCqLyQ.jpg,0,0,0,,none_candidate
seg_00075,0,none,0,mtsd_kNa_CWTtJL9cGsGPrsvjVw,MTSD,kNa_CWTtJL9cGsGPrsvjVw,/Users/chiragjain/Downloads/mtsd_project/data/images/train/kNa_CWTtJL9cGsGPrsvjVw.jpg,0,0,0,,none_candidate
seg_00075,1,none,0,mtsd_nMxejMg7uYT-goXQQwcGWw,MTSD,nMxejMg7uYT-goXQQwcGWw,/Users/chiragjain/Downloads/mtsd_project/data/images/train/nMxejMg7uYT-goXQQwcGWw.jpg,0,0,0,,none_candidate
seg_00075,2,none,0,mtsd_qmRI_IS__pYr3T44n11r_A,MTSD,qmRI_IS__pYr3T44n11r_A,/Users/chiragjain/Downloads/mtsd_project/data/images/train/qmRI_IS__pYr3T44n11r_A.jpg,0,0,0,,none_candidate
seg_00075,3,none,0,mtsd_cQ3duLY3iau4m7HcIFSq7A,MTSD,cQ3duLY3iau4m7HcIFSq7A,/Users/chiragjain/Downloads/mtsd_project/data/images/train/cQ3duLY3iau4m7HcIFSq7A.jpg,0,0,0,,none_candidate
seg_00075,4,none,0,mtsd_Aip22OEFU56YIIf9aReM6A,MTSD,Aip22OEFU56YIIf9aReM6A,/Users/chiragjain/Downloads/mtsd_project/data/images/train/Aip22OEFU56YIIf9aReM6A.jpg,0,0,0,,none_candidate
seg_00076,0,none,0,mtsd_nyk873sU3eewNiWjMZbAMA,MTSD,nyk873sU3eewNiWjMZbAMA,/Users/chiragjain/Downloads/mtsd_project/data/images/val/nyk873sU3eewNiWjMZbAMA.jpg,0,0,0,,none_candidate
seg_00076,1,none,0,curb_W_dkwX5lUAqofslt9qQmqg,VistasCurb,W_dkwX5lUAqofslt9qQmqg,/Users/chiragjain/Downloads/Mapillary_Vistas_Dataset/curb_segmentation/validation/images/W_dkwX5lUAqofslt9qQmqg.jpg,0,0,0,unknown,none_candidate
seg_00076,2,none,0,mtsd_wJyX2Brm_da7hWef0TG4TA,MTSD,wJyX2Brm_da7hWef0TG4TA,/Users/chiragjain/Downloads/mtsd_project/data/images/val/wJyX2Brm_da7hWef0TG4TA.jpg,0,0,0,,none_candidate
seg_00076,3,none,0,mtsd_q0Z6nY_f-np3Fzek8Sm1eQ,MTSD,q0Z6nY_f-np3Fzek8Sm1eQ,/Users/chiragjain/Downloads/mtsd_project/data/images/train/q0Z6nY_f-np3Fzek8Sm1eQ.jpg,0,0,0,,none_candidate
seg_00076,4,none,0,mtsd_kavZyH4UR1hsYTCH6Lk94w,MTSD,kavZyH4UR1hsYTCH6Lk94w,/Users/chiragjain/Downloads/mtsd_project/data/images/train/kavZyH4UR1hsYTCH6Lk94w.jpg,0,0,0,,none_candidate
seg_00077,0,none,0,mtsd_mMNR52BeRPtQy55_Km7DLQ,MTSD,mMNR52BeRPtQy55_Km7DLQ,/Users/chiragjain/Downloads/mtsd_project/data/images/train/mMNR52BeRPtQy55_Km7DLQ.jpg,0,0,0,,none_candidate
seg_00077,1,none,0,mtsd_8ffmekowljJuKoFBI4u6yw,MTSD,8ffmekowljJuKoFBI4u6yw,/Users/chiragjain/Downloads/mtsd_project/data/images/train/8ffmekowljJuKoFBI4u6yw.jpg,0,0,0,,none_candidate
seg_00077,2,none,0,mtsd_U27yCPR_UlM1eb1v6WQAyQ,MTSD,U27yCPR_UlM1eb1v6WQAyQ,/Users/chiragjain/Downloads/mtsd_project/data/images/train/U27yCPR_UlM1eb1v6WQAyQ.jpg,0,0,0,,none_candidate
seg_00077,3,none,0,mtsd_QD2oBv2ynVWHWYeokjHeMg,MTSD,QD2oBv2ynVWHWYeokjHeMg,/Users/chiragjain/Downloads/mtsd_project/data/images/train/QD2oBv2ynVWHWYeokjHeMg.jpg,0,0,0,,none_candidate
seg_00077,4,none,0,mtsd_nximmikypvVExq6699uObg,MTSD,nximmikypvVExq6699uObg,/Users/chiragjain/Downloads/mtsd_project/data/images/train/nximmikypvVExq6699uObg.jpg,0,0,0,,none_candidate
seg_00078,0,none,0,mtsd_rI3XLwWOuWBgLTZgE5Lsew,MTSD,rI3XLwWOuWBgLTZgE5Lsew,/Users/chiragjain/Downloads/mtsd_project/data/images/train/rI3XLwWOuWBgLTZgE5Lsew.jpg,0,0,0,,none_candidate
seg_00078,1,none,0,mtsd_qTFRJ2O7rkk2be5yPZt0vQ,MTSD,qTFRJ2O7rkk2be5yPZt0vQ,/Users/chiragjain/Downloads/mtsd_project/data/images/train/qTFRJ2O7rkk2be5yPZt0vQ.jpg,0,0,0,,none_candidate
seg_00078,2,none,0,mtsd_ZI1UF4iSYgd3pE2bmJdtSQ,MTSD,ZI1UF4iSYgd3pE2bmJdtSQ,/Users/chiragjain/Downloads/mtsd_project/data/images/train/ZI1UF4iSYgd3pE2bmJdtSQ.jpg,0,0,0,,none_candidate
seg_00078,3,none,0,mtsd_MdVUJCugXGyZGwahXpR3Qw,MTSD,MdVUJCugXGyZGwahXpR3Qw,/Users/chiragjain/Downloads/mtsd_project/data/images/train/MdVUJCugXGyZGwahXpR3Qw.jpg,0,0,0,,none_candidate
seg_00078,4,none,0,mtsd_JCxwcBeqyjT8LTE-xHBq2Q,MTSD,JCxwcBeqyjT8LTE-xHBq2Q,/Users/chiragjain/Downloads/mtsd_project/data/images/train/JCxwcBeqyjT8LTE-xHBq2Q.jpg,0,0,0,,none_candidate
seg_00079,0,none,0,mtsd_yJVDHmaSnHOQch2l8hKhKw,MTSD,yJVDHmaSnHOQch2l8hKhKw,/Users/chiragjain/Downloads/mtsd_project/data/images/train/yJVDHmaSnHOQch2l8hKhKw.jpg,0,0,0,,none_candidate
seg_00079,1,none,0,mtsd_tqU_BC_b6NWp0MJwYGGZ4w,MTSD,tqU_BC_b6NWp0MJwYGGZ4w,/Users/chiragjain/Downloads/mtsd_project/data/images/train/tqU_BC_b6NWp0MJwYGGZ4w.jpg,0,0,0,,none_candidate
seg_00079,2,none,0,mtsd_05rEcf_5J5jgByzU0tzwtw,MTSD,05rEcf_5J5jgByzU0tzwtw,/Users/chiragjain/Downloads/mtsd_project/data/images/val/05rEcf_5J5jgByzU0tzwtw.jpg,0,0,0,,none_candidate
seg_00079,3,none,0,vistas_oWCF3yBXX-NmmuEl6Oa1YA,Vistas,oWCF3yBXX-NmmuEl6Oa1YA,/Users/chiragjain/Downloads/Mapillary_Vistas_Dataset/kaggle_meter_eval_upload/validation/images/oWCF3yBXX-NmmuEl6Oa1YA.jpg,0,0,0,,none_candidate
seg_00079,4,none,0,mtsd_TmkQnc-KbbZCEw0wzMGOKg,MTSD,TmkQnc-KbbZCEw0wzMGOKg,/Users/chiragjain/Downloads/mtsd_project/data/images/train/TmkQnc-KbbZCEw0wzMGOKg.jpg,0,0,0,,none_candidate
seg_00080,0,sign_only,1,mtsd_Pqte-HUgeNCC4aPJFf7xRA,MTSD,Pqte-HUgeNCC4aPJFf7xRA,/Users/chiragjain/Downloads/mtsd_project/data/images/val/Pqte-HUgeNCC4aPJFf7xRA.jpg,0,0,0,,none_candidate
