segment_id,segment_label,segment_type,sign_max,sign_mean,sign_count_015,sign_noisy_or,meter_max,meter_mean,meter_count_01,meter_noisy_or,curb_max,curb_mean,curb_count_02,curb_noisy_or,combined_score
seg_00154,1,curb_only,0.118897870182991,0.03817028850317,0,0.18229631601341534,0.4493100643157959,0.10686170756816864,1,0.4961178682345597,0.5703897614892379,0.21784059513102588,3,0.7632710794162512,0.26958603858947755
seg_00155,1,curb_only,0.7969176173210144,0.17223618328571316,1,0.8099683612225883,0.0,0.0,0,0.0,0.963682864450128,0.3737188262447881,3,0.9897247797687443,0.7969176173210144
seg_00156,1,curb_only,0.7969176173210144,0.15938352346420287,1,0.7969176173210144,0.0667625144124031,0.013352502882480622,0,0.0667625144124031,0.6049511129602663,0.1228600596608908,1,0.6086394900890877,0.7969176173210144
seg_00157,1,curb_only,0.1081697046756744,0.02163394093513488,0,0.10816970467567444,0.0,0.0,0,0.0,0.7612574341546304,0.15596677482866747,1,0.7656872583872154,0.3045029736618522
seg_00158,1,curb_only,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.5991248737798721,0.20839801734417618,3,0.7571260072147392,0.23964994951194885
seg_00159,1,curb_only,0.7412630915641785,0.1482526183128357,1,0.7412630915641785,0.0685538426041603,0.02659409195184706,0,0.1285544531256938,0.916933418693982,0.18936710183882285,1,0.9194172831257312,0.7412630915641785
seg_00160,1,curb_only,0.5212456583976746,0.10424913167953491,1,0.5212456583976746,0.0,0.0,0,0.0,0.7794520547945205,0.1558904109589041,1,0.7794520547945205,0.5212456583976746
seg_00161,1,curb_only,0.1095388978719711,0.021907779574394222,0,0.10953889787197113,0.0,0.0,0,0.0,0.3890675241157556,0.13978690557739754,2,0.5646445372629054,0.15562700964630227
seg_00162,1,curb_only,0.1464007645845413,0.029280152916908258,0,0.14640076458454132,0.0610174015164375,0.0122034803032875,0,0.06101740151643753,0.9580068943904732,0.44759868544382525,3,0.994693415489038,0.3832027577561893
seg_00163,1,curb_only,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.8763505402160864,0.241031669887036,2,0.916757790048806,0.3505402160864346
seg_00164,1,curb_only,0.0,0.0,0,0.0,0.41345876455307,0.08269175291061401,1,0.41345876455307007,0.7808599167822469,0.22981066020123309,2,0.8615458456413025,0.31234396671289877
seg_00165,1,curb_only,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.8287292817679558,0.4092470985406139,4,0.9658214996032258,0.33149171270718236
seg_00166,1,curb_only,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.7565562456866805,0.1521945467818757,1,0.7576314121604946,0.3026224982746722
seg_00167,1,curb_only,0.0820908918976783,0.016418178379535662,0,0.08209089189767826,0.0,0.0,0,0.0,0.5234514858575009,0.15552900442825116,2,0.6421414829455875,0.20938059434300038
seg_00168,1,curb_only,0.0546400733292102,0.01092801466584204,0,0.05464007332921017,0.0,0.0,0,0.0,0.9852658552210122,0.2058177787236682,1,0.9859115502134136,0.3941063420884049
seg_00169,1,curb_only,0.0501955486834049,0.010039109736680981,0,0.05019554868340492,0.8584754467010498,0.17169508934020997,1,0.8584754467010498,0.8615537848605578,0.3074053286725455,2,0.9435718976307631,0.5150852680206298
seg_00170,1,sign_meter,0.6135417819023132,0.14493387043476105,1,0.6564879446909595,0.0,0.0,0,0.0,0.4874055415617128,0.26940231933101433,3,0.8326099111846025,0.6135417819023132
seg_00171,1,sign_meter,0.177122414112091,0.05471638739109038,1,0.2564967934053355,0.0,0.0,0,0.0,0.3837973099781044,0.18699490982402217,2,0.6651900178525593,0.177122414112091
seg_00172,1,sign_meter,0.8127681612968445,0.1625536322593689,1,0.8127681612968445,0.2456964999437332,0.04913929998874664,1,0.24569649994373322,0.9947723807449358,0.37755860177330985,2,0.9987718242203577,0.8127681612968445
seg_00173,1,sign_meter,0.7479408383369446,0.16137820556759835,1,0.7627997736824568,0.5454288721084595,0.1090857744216919,1,0.5454288721084595,0.8136231387985624,0.16272462775971247,1,0.8136231387985624,0.7479408383369446
seg_00174,1,sign_meter,0.719179093837738,0.1732330560684204,1,0.7604558879252288,0.0,0.0,0,0.0,0.859439406430338,0.31226568018093964,2,0.9553257442361257,0.719179093837738
seg_00175,1,sign_meter,0.7818892002105713,0.15637784004211425,1,0.7818892002105713,0.0,0.0,0,0.0,0.3758245382585752,0.09462210798531988,1,0.4350909952843207,0.7818892002105713
seg_00176,1,sign_meter,0.5625025033950806,0.11250050067901611,1,0.5625025033950806,0.3214788436889648,0.06429576873779295,1,0.32147884368896484,0.9517968581880784,0.4314481190882143,3,0.9927577784125481,0.5625025033950806
seg_00177,1,sign_meter,0.8129860758781433,0.3209624648094177,2,0.9610686097709049,0.2578187584877014,0.05156375169754028,1,0.2578187584877014,0.5112107623318386,0.25280940916943084,3,0.8092063024280776,0.8129860758781433
seg_00178,1,sign_meter,0.707140326499939,0.2512032613158226,2,0.8551693339132866,0.7324244379997253,0.14648488759994507,1,0.7324244379997253,0.3542483660130719,0.1277338660042544,1,0.5248626601099119,0.707140326499939
seg_00179,1,sign_meter,0.119991697371006,0.0239983394742012,0,0.11999169737100601,0.3313547670841217,0.06627095341682435,1,0.3313547670841217,0.6283687943262412,0.3351518598174926,4,0.8929753486699865,0.25134751773049646
seg_00180,1,sign_meter,0.7318794131278992,0.1865088611841202,2,0.7856818019481056,0.0,0.0,0,0.0,0.5828220858895705,0.15762041653876185,1,0.6665546846879619,0.7318794131278992
seg_00181,1,sign_meter,0.3366946280002594,0.11914159059524536,2,0.5084995578763332,0.1526216268539428,0.030524325370788558,1,0.15262162685394276,0.6861557103907907,0.238500726561796,2,0.8448117691510055,0.3366946280002594
seg_00182,1,sign_meter,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0603026775320139,0.01206053550640278,0,0.060302677532013904,0.02412107101280556
seg_00183,1,sign_meter,0.792201042175293,0.1584402084350586,1,0.792201042175293,0.0,0.0,0,0.0,0.505547652916074,0.17125382018871718,2,0.6643536909648622,0.792201042175293
seg_00184,1,sign_meter,0.0589501895010471,0.01179003790020942,0,0.058950189501047134,0.5454288721084595,0.15528886914253232,2,0.6504418365051201,0.8136231387985624,0.18056175044919937,1,0.8298805883786264,0.3272573232650757
seg_00185,1,sign_curb,0.5737300515174866,0.1256107687950134,1,0.5968866517297542,0.0,0.0,0,0.0,0.616383456235973,0.1279330105376602,1,0.625314661800324,0.5737300515174866
seg_00186,1,sign_curb,0.7210294008255005,0.1442058801651001,1,0.7210294008255005,0.1959464401006698,0.03918928802013396,1,0.19594644010066986,0.7113564668769716,0.26104011237840535,2,0.8827657245863645,0.7210294008255005
seg_00187,1,sign_curb,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.5545518701482004,0.16398785300314744,1,0.6662859581913281,0.22182074805928018
seg_00188,1,sign_curb,0.8126650452613831,0.17288680151104924,1,0.8223631814695691,0.0,0.0,0,0.0,0.8632478632478633,0.19795984333001304,1,0.8801917251781934,0.8126650452613831
seg_00189,1,sign_curb,0.0826946273446083,0.01653892546892166,0,0.0826946273446083,0.0,0.0,0,0.0,0.7751605995717344,0.40839800854716357,4,0.9615916921767865,0.3100642398286938
seg_00190,1,sign_curb,0.8056290745735168,0.18295338600873948,1,0.8268423005403176,0.0,0.0,0,0.0,0.963855421686747,0.2202418027750422,1,0.9685999826860143,0.8056290745735168
seg_00191,1,sign_curb,0.4552205801010132,0.09104411602020264,1,0.4552205801010132,0.0,0.0,0,0.0,0.6054991034070532,0.2605743336669509,3,0.8412668553384687,0.4552205801010132
seg_00192,1,sign_curb,0.7890891432762146,0.1840327948331833,1,0.8167342481540869,0.0,0.0,0,0.0,0.7748091603053435,0.28872053496998623,3,0.9006561536473406,0.7890891432762146
seg_00193,1,sign_curb,0.5524863004684448,0.11049726009368896,1,0.5524863004684448,0.0691455602645874,0.023966845870018,0,0.11632933292710668,0.538955087076077,0.14591717696994638,1,0.6268444466362497,0.5524863004684448
seg_00194,1,sign_curb,0.4593881666660309,0.09187763333320617,1,0.4593881666660309,0.0,0.0,0,0.0,0.7978899462143153,0.2868361460015342,4,0.9011959838133825,0.4593881666660309
seg_00195,1,sign_curb,0.1788142770528793,0.03576285541057586,1,0.17881427705287933,0.0,0.0,0,0.0,0.982490821801751,0.45119802451958624,3,0.9978091151770548,0.3929963287207004
seg_00196,1,sign_curb,0.7940708994865417,0.17728845477104188,1,0.8130928535234734,0.0,0.0,0,0.0,0.6684649337910741,0.17945423187429863,2,0.7433576657547927,0.7940708994865417
seg_00197,1,sign_curb,0.7709431052207947,0.22650510668754578,2,0.8537660534348905,0.0,0.0,0,0.0,0.6344549125168237,0.2735306535396768,2,0.8727829282264528,0.7709431052207947
seg_00198,1,sign_curb,0.415239155292511,0.08304783105850219,1,0.415239155292511,0.0,0.0,0,0.0,0.6822143120166932,0.1880363114322261,1,0.7586439792120427,0.415239155292511
seg_00199,1,sign_curb,0.7667670845985413,0.16479354575276373,1,0.7801081576000504,0.0,0.0,0,0.0,0.618808327351041,0.22329870060989557,2,0.7873934446920303,0.7667670845985413
seg_00200,1,sign_curb,0.8167942762374878,0.18274498283863067,1,0.8345525239189175,0.0,0.0,0,0.0,0.6955116696588869,0.2405421515979928,2,0.8340368872894989,0.8167942762374878
seg_00201,1,sign_curb,0.7716357111930847,0.1731951877474785,1,0.7931796501621231,0.0,0.0,0,0.0,0.978337236533958,0.3392688470531223,2,0.9923198639205585,0.7716357111930847
seg_00202,1,sign_curb,0.4088661968708038,0.08177323937416076,1,0.40886619687080383,0.4493100643157959,0.08986201286315917,1,0.4493100643157959,0.5703897614892379,0.12604565938750584,1,0.5959382468768242,0.4088661968708038
seg_00203,1,sign_curb,0.7827664017677307,0.29006410837173463,2,0.9277815896345345,0.0,0.0,0,0.0,0.9882903981264636,0.46783008100450074,3,0.9997642385342537,0.7827664017677307
seg_00204,1,sign_curb,0.111138641834259,0.0222277283668518,0,0.11113864183425903,0.0810470879077911,0.01620941758155822,0,0.08104708790779114,0.9192090395480226,0.3382899058420624,2,0.9738532715693077,0.36768361581920905
seg_00205,1,meter_curb,0.3883414268493652,0.07766828536987304,1,0.38834142684936523,0.4215522408485412,0.08431044816970824,1,0.42155224084854126,0.8891846921797005,0.31652310768169256,2,0.9559105589769183,0.3883414268493652
seg_00206,1,meter_curb,0.146986186504364,0.029397237300872802,0,0.146986186504364,0.0,0.0,0,0.0,0.8978157167963846,0.18051855737201578,1,0.8983038582766567,0.35912628671855384
seg_00207,1,meter_curb,0.1002534180879592,0.038494780659675584,0,0.1832284844383033,0.120877593755722,0.0241755187511444,1,0.12087759375572205,0.7489975942261428,0.4188974118169485,4,0.9608530673127693,0.2995990376904571
seg_00208,1,meter_curb,0.0589501895010471,0.01179003790020942,0,0.058950189501047134,0.5454288721084595,0.1090857744216919,1,0.5454288721084595,0.8136231387985624,0.29039497916818935,2,0.9253863934390288,0.3272573232650757
seg_00209,1,meter_curb,0.6606873869895935,0.29338792264461516,3,0.8910420278312481,0.0,0.0,0,0.0,0.8461538461538461,0.35394486073289066,4,0.9490278584819813,0.6606873869895935
seg_00210,1,meter_curb,0.0,0.0,0,0.0,0.3313547670841217,0.06627095341682435,1,0.3313547670841217,0.7820895522388059,0.3798652496253605,4,0.9491928782542249,0.3128358208955224
seg_00211,1,meter_curb,0.3967481553554535,0.07934963107109069,1,0.3967481553554535,0.0,0.0,0,0.0,0.9192090395480226,0.3986087994833206,3,0.9818359172621725,0.3967481553554535
seg_00212,1,meter_curb,0.5495211482048035,0.1099042296409607,1,0.5495211482048035,0.1639496386051178,0.03278992772102356,1,0.1639496386051178,0.5512971698113207,0.14090895318378244,1,0.6190121620663973,0.5495211482048035
seg_00213,1,meter_curb,0.116884633898735,0.023376926779747002,0,0.11688463389873505,0.0707192346453666,0.01414384692907332,0,0.07071923464536656,0.707968476357268,0.1422286159063742,1,0.7088955605593084,0.2831873905429072
seg_00214,1,meter_curb,0.5738619565963745,0.22856239080429078,2,0.8163131952935956,0.0,0.0,0,0.0,0.4945733845383202,0.20072380323660322,2,0.7184732041779285,0.5738619565963745
seg_00215,1,sign_meter_curb,0.5136807560920715,0.11940341442823407,1,0.5542088103031415,0.0,0.0,0,0.0,0.8176775809626051,0.20065069207279565,1,0.8505905093739474,0.5136807560920715
seg_00216,1,sign_meter_curb,0.3937160968780517,0.10041368752717969,1,0.4594083769451185,0.6089974045753479,0.17142815589904786,2,0.7060221082064579,0.7776199943197956,0.4659833280871018,4,0.9790618905846931,0.3937160968780517
seg_00217,1,sign_meter_curb,0.7095569372177124,0.27889458537101747,2,0.8893229354418011,0.1880312412977218,0.03760624825954436,1,0.18803124129772186,0.9343422016109348,0.2136496622449183,1,0.9429905370901198,0.7095569372177124
seg_00218,1,sign_meter_curb,0.8533874154090881,0.18267617225646973,1,0.8621832095670818,0.0562025420367717,0.01124050840735434,0,0.05620254203677166,0.7612574341546304,0.27019757289824237,3,0.8801793121889565,0.8533874154090881
seg_00219,1,sign_meter_curb,0.2805392742156982,0.05610785484313964,1,0.28053927421569824,0.8013558983802795,0.16027117967605592,1,0.8013558983802795,0.5123591061894404,0.22166370709756128,3,0.7597982599648978,0.4808135390281677
seg_00220,1,sign_meter_curb,0.1858391612768173,0.04736763983964918,1,0.22736058076500298,0.1639496386051178,0.03278992772102356,1,0.1639496386051178,0.5252525252525253,0.1492733706330724,1,0.6270154806408299,0.21010101010101012
seg_00221,1,sign_meter_curb,0.1132773011922836,0.022655460238456722,0,0.11327730119228363,0.0550503395497798,0.01101006790995596,0,0.05505033954977978,0.964968152866242,0.21250545918032268,1,0.9683118851629637,0.38598726114649684
seg_00222,1,sign_meter_curb,0.7831310629844666,0.1828411787748337,1,0.811557122229007,0.0,0.0,0,0.0,0.7748091603053435,0.2593764929147987,2,0.8759036094796635,0.7831310629844666
seg_00223,1,sign_meter_curb,0.2575323283672333,0.06350515484809875,1,0.3020755224379794,0.0,0.0,0,0.0,0.802547770700637,0.29077259321897364,3,0.9110629740784901,0.3210191082802548
seg_00224,1,sign_meter_curb,0.7703045606613159,0.2447991907596588,2,0.8686861708976361,0.4215522408485412,0.08431044816970824,1,0.42155224084854126,0.8368055555555556,0.2674010423621946,2,0.9181356646117739,0.7703045606613159
